Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
98.494633436203	807.12	1694.6845612354625	267.9220642173699	1104.9360237881237	1000.0641021973026	893.854853454789	174.51294678391312	460.8155852876865	93.10156436849789
99.31468033790588	813.2	1671.0711846712916	264.01197435480225	1102.3123152809937	1011.9472091737706	886.3658214053108	172.56427007716118	463.3374022023067	92.84683538722314
100.13772749900818	818.7	1638.0583086980819	258.7518208914783	1076.4191143344137	1008.4956314774976	926.3837443635765	174.51294678391312	458.33197772025756	94.09500739546948
101.00377702713013	825.01	1666.626163948047	251.87413839705962	1087.066785751699	1038.9994269851506	920.3084581601734	173.27751122473052	460.1532899363722	94.31152702955303
101.83482432365417	830.98	1665.2251545510358	263.03126777689437	1112.6415754716854	1005.0567902302879	886.1875111184185	169.15090172807933	453.3392896872721	93.72565037262108
102.67487263679504	835.95	1673.6694202802942	259.9108377562785	1047.68568524662	966.4653495671611	883.0543446487388	171.6090363973808	454.6384074917734	93.92943355764089
103.49191927909851	842.18	1704.5298363617321	264.9417351364551	1042.5783691720612	956.4417641539989	882.9651895052928	173.31572057192173	462.07649374499664	93.50913073853752
104.36796927452087	848.67	1670.3197341765313	263.1076864712768	1090.23816156857	1008.0880651074577	906.8587679488658	179.44195257157986	457.0073870176288	92.8340989381594
105.21801805496216	854.22	1684.96665059983	256.9305086753637	1087.6271895105035	991.3141616905143	871.8080601254579	174.3346364970208	449.96413068538146	92.8340989381594
106.03806495666504	858.94	1695.8308416511989	253.6190319187918	1049.2777413795875	933.7454119224174	857.6196558684534	172.06754856367536	450.9830466104806	91.96802040182519
106.85811161994934	864.64	1705.1284494677277	255.1983516026953	1054.6397864354212	958.1611847776036	862.803390637395	172.6024794243524	454.3454691633075	92.8340989381594
107.72916173934937	872.65	1731.5056354787298	264.0883930491847	1118.411186897559	1004.5091229205473	895.7398479162223	173.78696918728008	468.0371519068261	93.59828588198368
108.6512143611908	878.66	1753.3868549702322	262.41991822183496	1093.6770028157791	1008.0371193112029	900.2358144357219	174.28369070076585	450.55000734231345	94.22237188610687
109.49526262283325	883.54	1704.3387896257761	267.5654436435852	1131.211318206616	982.3859108968338	874.3171405910144	172.95909999813705	448.29565585803175	93.76385971981229
110.32831025123596	887.97	1733.9892430461587	260.8151256398039	1060.0145679403188	950.697625626253	834.7067840027883	165.6229053374238	443.5959061535123	93.38176624790013
111.23736214637756	894.26	1805.6190325806228	254.6506842929546	1041.8906009226191	951.1688742416113	853.352945432101	175.92669262998808	457.5168449801783	93.70017747449359
112.07041001319885	901.09	1820.0494293698384	263.5407257394439	1042.9986719911647	964.7331924944925	876.8771668528258	175.14976923710006	457.529581429242	93.84027841419471
112.89645719528198	906.66	1771.8037603163978	256.0771665880933	1117.6852093009259	983.7232380485264	873.4255891565526	170.39907373632565	447.18758478948655	93.05061857224294
113.71650409698486	912.37	1756.2016102133184	257.4909124341682	1069.0701832246368	957.6644632641178	877.2465238756743	173.5322402060053	452.21848216966316	93.53460363666498
114.60355472564697	918.25	1849.6489369939666	257.72016851731547	1062.1288184848995	950.3792143996595	869.0697235767542	172.81899905843596	458.0263029427278	93.52186718760126
115.43560242652893	923.71	1898.8371032781238	258.50982835926726	1030.0074939461515	962.1986391308086	870.1268488490444	173.7997056363438	461.14673296334365	93.22892885913528
116.26164960861206	930.05	1902.950976325711	260.6113424547841	1077.3870844632577	961.0523587150723	858.180059627258	170.45001953258063	462.92983583226703	93.21619241007153
117.08469676971436	935.48	1956.4313259443481	254.70163008920952	1053.8501265934694	967.9427776585546	881.9590100292573	174.71672996893295	457.72062816519815	94.38794572393546
117.95374631881714	941.53	2001.9641313472127	254.56152914950837	1058.2569379695228	973.6869161863006	861.28775319881	171.81281958240064	454.1416859782877	93.16524661381659
118.77379322052002	947.6	2047.0384245837824	258.61171995177716	1063.2114166553172	986.6908306803775	872.8651853977482	169.95329801909483	460.30612732513697	94.27331768236182
119.61584162712097	952.96	2083.2990950682456	253.55534967347305	1056.3337341608985	1025.829938653245	912.6538522728666	172.20764950337653	447.0856931969766	92.82136248909565
120.43388819694519	959.14	2190.5782055321133	251.5684636195299	1055.7096481567753	1010.2532614482934	926.893202326126	170.93400459700268	449.2636259868759	93.58554943291995
121.31293845176697	965.38	2215.414281206403	258.73908444241454	1106.18419579637	1068.1658953411113	942.2915692441857	172.3350139940139	453.40297193259084	93.54734008572873
122.13698554039001	970.63	2289.094639040129	255.74601891243609	1061.759461462051	1035.1530193679016	943.6543692940057	172.02933921648417	464.3690545764695	93.52186718760126
122.95403242111206	976.57	2417.1978437232087	261.87225091209416	1049.2777413795875	1058.7663959320726	967.8918318622997	175.31534307492865	460.70095724611286	92.5029512625022
123.79608058929443	982.02	2485.134063029189	255.93706564839212	1079.8452191325594	1153.219902188756	1015.8318261382108	168.64144376552977	456.2941458700595	93.35629334977266
124.66513013839722	988.37	2649.255945664521	260.39482282070054	1071.9613571621055	1177.5083105533047	1066.9559326800563	173.81244208540755	470.3679220854903	93.86575131232219
