Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
89.14909887313843	651.98	3337.5845988651936	424.92427182607196	2538.9965061197386	2386.439319234281	2013.5542999952147	572.7434996598188	758.7593382357168	104.83183395620088
89.96814584732056	657.35	3264.808528914993	424.0836661878652	2462.8834865148383	2316.7709428556323	1995.927054491001	592.688778893633	797.3889882460351	104.9082526505833
90.83919548988342	662.88	3282.3211463776333	427.52250743507454	2572.939142874601	2325.546356260548	2024.036397574671	589.5556124239533	795.5549395808566	105.506865756579
91.68824410438538	667.56	3356.0906593548057	425.8922419549161	2500.9017869700974	2340.218745581975	2038.6323682017155	599.8976090637088	801.8849547655346	105.8380134322362
92.50529098510742	672.51	3180.1493519883247	423.5869446743795	2520.6814923660827	2287.7063660921817	1995.4558058756425	596.1530930389697	790.4858328534889	104.27143019739638
93.32333755493164	677.0	3022.153701352651	423.01380446651126	2486.203924750543	2295.004351405704	1952.7122828177369	569.0754023294621	791.9123151486275	104.79362460900965
94.202388048172	682.54	2977.0921445651447	420.8995539219307	2536.6020536957553	2443.918913858932	2090.928228057425	590.2815900205865	790.2693132194053	104.1822750539502
95.01943469047546	688.08	2987.077520631116	424.4784961088411	2533.9910816376896	2467.124724053063	2139.0337961711643	596.4587678164994	797.7710817179471	105.31581902062294
95.86648321151733	692.6	2958.675239218979	435.36816005833737	2543.059433371071	2522.209866253731	2141.7976056179955	584.4737692475218	776.6922585174603	106.50030878355058
96.68653011322021	697.54	2841.206969504121	425.54835783019513	2468.1181670800347	2508.5563928574043	2135.1873885539153	578.6150026782021	754.0850614293247	105.8380134322362
97.55457973480225	702.96	2839.691332065536	435.03701238268013	2468.946036269178	2556.3817590917406	2210.548957664055	601.056625928509	769.4324825511294	105.32855546968668
98.37462663650513	707.76	2893.222627480428	438.4885900789533	2451.2423720705815	2578.1992963379244	2225.5142853139473	588.6258516423004	803.9355230647965	104.62805077118105
99.19467353820801	712.51	2816.1543741957476	445.5445828602643	2566.023251032991	2688.586100373345	2234.9392576211135	580.4999971396353	773.1260527796136	106.23284335321209
100.02772116661072	717.76	2798.348818404642	452.02743543370707	2581.727292728581	2774.5953409007693	2312.80990719681	574.9086960006543	773.495409802462	104.83183395620088
100.89677095413208	723.01	2769.4370790299554	451.7854429014961	2626.7124308217044	2854.0707830584965	2361.603243559991	575.3417352688214	762.3764897698184	104.79362460900965
